level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
2166,2550,Omaram ji davkiya,12.8965774,77.642281,appartments,muneshwara_nagar,6.145223201598306,2.511994229796086,11,12,741
2167,2551,Harinivasa paradise,12.8963342,77.6387524,appartments,muneshwara_nagar,6.272780127757497,2.7080618961517757,11,13,757
2168,2552,Sri guru nele,12.8997176,77.643699,appartments,muneshwara_nagar,6.418139234293513,2.1305270285782982,10,11,668
2169,2553,BLPA Home 2,12.8986579,77.6465721,appartments,muneshwara_nagar,6.208936976889176,2.1439295373147074,10,11,665
2170,2554,Younus,12.8972386,77.64036,appartments,muneshwara_nagar,6.292999298062132,2.5353508605355497,12,14,834
2171,2555,Lyric Tower,12.8909156,77.6401158,appartments,muneshwara_nagar,5.665860982227838,3.1833438339746145,14,16,984
2172,2556,This is not the Lake its a private property,12.8957384,77.6363773,appartments,muneshwara_nagar,6.3275522285351515,2.9011856502563393,14,14,863
2173,2557,NS Happy Homes,12.8989069,77.640574,appartments,muneshwara_nagar,6.454879745384525,2.3616174685703757,11,12,714
2174,2558,The Shamrock Building,12.8966506,77.6426691,appartments,muneshwara_nagar,6.137303993177799,2.4883058172619705,11,12,739
2175,2559,Sai Balaji Homes and PG,12.8928121,77.6471595,appartments,muneshwara_nagar,5.5702337863678295,2.76803383518499,10,12,728
2176,2560,Nimra Construction,12.8920545,77.6466485,appartments,muneshwara_nagar,5.508273274053465,2.8605048232216266,11,13,780
2177,2561,Gangotri Apartments,12.8910388,77.6407892,appartments,muneshwara_nagar,5.64616504663966,3.1433952343956046,15,17,1005
2178,2562,Celeste (Tower 3),12.8903864,77.6424079,appartments,muneshwara_nagar,5.506289272365328,3.1528251698694003,12,14,825
2179,2563,No.711,12.9002902,77.6398658,appartments,muneshwara_nagar,6.626367284731237,2.2703437805175377,9,10,623
2180,2564,Prafulla Nivas,12.8996946,77.6445365,appartments,muneshwara_nagar,6.386188318764386,2.0992815038483355,8,10,582
2181,2565,SRI GURU NILAYA,12.8990427,77.6447479,appartments,muneshwara_nagar,6.310178244604451,2.159599509253503,8,10,584
2182,2566,I am here - AJ,12.8990385,77.6423981,appartments,muneshwara_nagar,6.395609768976167,2.2571770504302737,11,13,754
2183,2567,MR Building,12.8988317,77.644827,appartments,muneshwara_nagar,6.285206760449842,2.178957624357185,9,10,606
2184,2568,Srinivas Reddy Nest,12.8995762,77.6399876,appartments,muneshwara_nagar,6.548014798859928,2.3301591517715448,10,11,649
2185,2569,ali,12.8907301,77.6445944,appartments,muneshwara_nagar,5.448415150887144,3.0511430038037157,11,14,831
2186,2570,Avaas,12.9005072,77.6436259,appartments,muneshwara_nagar,6.5036345038123615,2.053141288965903,10,11,672
2187,2571,Aceline Arok,12.8990278,77.6423979,appartments,muneshwara_nagar,6.394505102509169,2.2582608196336698,11,13,754
2188,2572,"46, Apartment by RentProp4u",12.8899063,77.648066,appartments,muneshwara_nagar,5.232625287784035,3.074328923255046,10,12,746
2189,2573,S.S mansion,12.8991484,77.6418728,appartments,muneshwara_nagar,6.427423319603427,2.2713085478522097,11,12,736
2190,2574,Akshay home,12.890984,77.6400098,appartments,muneshwara_nagar,5.6777829992444335,3.1807372537290326,14,16,984
2191,2575,Crescendo (Tower 1),12.8902184,77.6417109,appartments,muneshwara_nagar,5.520919267629154,3.1944980009051185,13,15,886
2192,2576,A2 Apartments by Ashirth Builder,12.9006549,77.6403165,appartments,muneshwara_nagar,6.645336446254731,2.209730834576844,9,10,605
2193,2577,Daisy Mane,12.8916573,77.6413655,appartments,muneshwara_nagar,5.6817800178252185,3.0567826328630057,15,18,1054
2194,2578,Ram Rahim MALIGAI,12.8999395,77.639241,appartments,muneshwara_nagar,6.616810914373161,2.340339897076985,10,11,650
2195,2579,Arun Home,12.8950504,77.641434,appartments,muneshwara_nagar,6.023487092542288,2.7042301768356136,12,14,828
2196,2580,MNN Residency,12.8883669,77.645961,appartments,muneshwara_nagar,5.1495105234544045,3.2772641944689993,12,14,869
2197,2581,ITI layout 710,12.900334,77.639915,appartments,muneshwara_nagar,6.6288207356133615,2.2633482429119307,9,10,621
2198,2582,Shiv Kailash Apartment,12.9016528,77.6432126,appartments,muneshwara_nagar,6.6386659787217415,1.9572666444850815,9,11,641
2199,2583,Bren Palms,12.8910467,77.6447309,appartments,muneshwara_nagar,5.4756316757590575,3.013423711788635,12,14,855
2200,2584,Sri Angala Parameshwari Residency,12.8934047,77.6458435,appartments,muneshwara_nagar,5.678830802243374,2.7306134816484695,13,15,913
2201,2585,Nobins vottage,12.8975601,77.6423352,appartments,muneshwara_nagar,6.244669374835853,2.409416821472566,11,12,735
2202,2586,Lyric (Tower 5),12.8904458,77.6429206,appartments,muneshwara_nagar,5.489674824925868,3.1298795892967,12,14,813
2203,2587,SLV Galaxy Apartments,12.8999136,77.6369993,appartments,muneshwara_nagar,6.71381505317004,2.4869431089219507,11,12,723
2204,2588,Hemanth,12.8981595,77.6391812,appartments,muneshwara_nagar,6.438059334043025,2.510103936988347,10,12,708
2205,2589,Chandana Residency,12.8896353,77.6460812,appartments,muneshwara_nagar,5.276402796171692,3.1361822922879887,11,14,823
2206,2590,Sangeetha Residency,12.900954,77.644347,appartments,muneshwara_nagar,6.525510748157968,1.9765845066971353,8,10,579
2207,2591,Kingstown (Pioneer Developer-AECS Layout),12.8878915,77.6441417,appartments,muneshwara_nagar,5.176397776823136,3.3694556846786687,13,16,956
2208,2592,"LYRIC Block, Tower 5, Salarpuria Sattva Cadenza",12.8896486,77.6407308,appartments,muneshwara_nagar,5.510028579336839,3.290066270496748,13,14,860
2209,2593,Vensa Royal Apartment,12.8994598,77.6495475,appartments,muneshwara_nagar,6.20885362672409,2.000922051123434,7,8,484
2210,2594,MJR PLATINA,12.8889134,77.6385617,appartments,muneshwara_nagar,5.54684972554538,3.4541878453087485,16,19,1137
2211,2595,Jawed Mane,12.900091,77.639201,appartments,muneshwara_nagar,6.634001056601496,2.3288558732784743,10,11,646
2212,2596,Geetham Pride Apartments,12.8902616,77.6483289,appartments,muneshwara_nagar,5.261241690862841,3.0318849847053744,10,13,763
2213,2597,mallikarjun,12.8885788,77.6463643,appartments,muneshwara_nagar,5.155691362169087,3.2465269652686257,11,14,844
2214,2598,House No 767,12.900252,77.63927,appartments,muneshwara_nagar,6.647518503530048,2.3098633788012073,10,11,641
2215,2599,Vahin towers,12.9011817,77.6348287,appartments,muneshwara_nagar,6.943158968796436,2.5385661201523657,12,14,816
2216,2600,Dore sundaram,12.887526,77.6464898,appartments,muneshwara_nagar,5.041558912862127,3.359862503501638,13,15,925
2217,2601,I Land Impressions,12.8907508,77.6399178,appartments,muneshwara_nagar,5.659042339463185,3.208507418573323,14,16,984
2218,2602,Uma Sree Dream World,12.88934,77.638171,appartments,muneshwara_nagar,5.608875593821037,3.4282087722606405,16,19,1134
2219,2603,Han%E2%80%99s LillyPut,12.8995363,77.6413761,appartments,muneshwara_nagar,6.487208829552823,2.258176518690541,9,11,665
2220,2604,Bhavana Homes,12.8927542,77.6396145,appartments,muneshwara_nagar,5.873315394488945,3.01793652599878,13,15,871
2221,2605,Nilayam,12.9087485,77.6418648,appartments,muneshwara_nagar,7.4328594085846555,1.4051948368378842,7,8,463
2222,2606,Salarpuria Cadenza Apartments,12.8905808,77.6426413,appartments,muneshwara_nagar,5.515657497791952,3.1245305454782146,12,14,818
2223,2607,House Artilis,12.900716,77.6399613,appartments,muneshwara_nagar,6.666170278559771,2.2251337295076894,9,10,609
2224,2608,Guru Krupa %23654,12.8993056,77.6426341,appartments,muneshwara_nagar,6.414393847169506,2.2193922305766565,9,11,634
2225,2609,Manar Elegance,12.8992138,77.6496589,appartments,muneshwara_nagar,6.179399879531325,2.027023631257775,7,8,501
2226,2610,Rk apartment,12.9113135,77.6300357,appartments,muneshwara_nagar,8.183322542025435,2.4057073318069504,10,11,649
2227,2611,Leeway Enclave Apartment,12.9012581,77.6446156,appartments,muneshwara_nagar,6.548529834195008,1.9342373643216637,8,9,558
2228,2612,Subhalaxmi Complex.,12.8908492,77.6456972,appartments,muneshwara_nagar,5.417379905642755,3.011738078909529,11,14,826
2229,2613,Sri Siddeshwara Krupa,12.886816,77.6398736,appartments,muneshwara_nagar,5.273951503249333,3.6177179737288396,16,20,1182
2230,2614,No 21 Parvati nilaya,12.9000198,77.6440316,appartments,muneshwara_nagar,6.438045283859638,2.0856452478901755,10,11,667
2231,2615,561 Building,12.8999939,77.6421598,appartments,muneshwara_nagar,6.504112050119539,2.173434309827468,10,11,668
2232,2616,SR Lake View Appartment,12.9053393,77.6195572,appartments,muneshwara_nagar,8.193870385187552,3.695841719749572,18,23,1366
2233,2619,Vasudha Raja Gruha Block A,12.9011221,77.6441661,appartments,muneshwara_nagar,6.549444816306094,1.9670096273087871,8,10,573
2234,2621,TRAYAM,12.901208,77.6452628,appartments,muneshwara_nagar,6.521823090360866,1.9141215062065273,8,9,529
2235,2622,Concorde Livingston,12.888813,77.6461004,appartments,muneshwara_nagar,5.190253868641505,3.225767957501271,11,14,844
2236,2623,Innovative Timberleaf,12.8983043,77.6505354,appartments,muneshwara_nagar,6.058814928326259,2.1217161525065036,7,8,475
2237,2625,TG ARTE,12.8876815,77.6471672,appartments,muneshwara_nagar,5.031641093676207,3.3320165939194437,13,15,907
2238,2626,Prajwal Reddy Nilya,12.8970865,77.6428941,appartments,muneshwara_nagar,6.173661975423467,2.434217751081715,10,12,706
2239,2627,Sri Krishna Brindavan,12.8863957,77.6373328,appartments,muneshwara_nagar,5.372286138173837,3.764078218182743,17,21,1260
2240,2628,Concorde Homes,12.8901812,77.646366,appartments,muneshwara_nagar,5.322461929426721,3.0709388276040572,11,13,794
2241,2632,%23177 - MCR Heights,12.8988184,77.6411909,appartments,muneshwara_nagar,6.420492599294977,2.3379682833875233,11,12,733
2242,2633,E. Devaraj Building,12.8872197,77.6401753,appartments,muneshwara_nagar,5.297748356622934,3.5643566686241943,16,19,1143
2243,2634,"39, Garden Residency",12.8886148,77.6460749,appartments,muneshwara_nagar,5.170697140849541,3.2479492290988228,12,14,860
2244,2635,Sri Hari Priya Building,12.9005985,77.6427938,appartments,muneshwara_nagar,6.543359211525393,2.0824175822645596,9,10,620
2245,2636,16%2F3-AMAN House,12.9017796,77.6437383,appartments,muneshwara_nagar,6.633521110302127,1.919534989673595,8,10,580
2246,2637,CNR meadows,12.9001957,77.6421756,appartments,muneshwara_nagar,6.524510373343437,2.1527207394187635,9,11,631
2247,2638,Ab recidency,12.9007345,77.6435838,appartments,muneshwara_nagar,6.529006889474862,2.0319709420255285,8,10,593
2248,2639,"Saibya Sterling - 2,2.5 %26 3 bhk Luxury Flats",12.8950943,77.6449658,appartments,muneshwara_nagar,5.887748883501877,2.5715321065917753,10,11,669
2249,2640,Morality Homes,12.8913268,77.6412122,appartments,muneshwara_nagar,5.655459439224198,3.09703572050107,15,17,1029
2250,2645,S A Rawoof Residency,12.8989565,77.6410398,appartments,muneshwara_nagar,6.440864643507409,2.332229757156996,11,12,728
2251,2648,Suji Shri Illam,12.8891644,77.6463675,appartments,muneshwara_nagar,5.216451954154763,3.1822771679231368,11,14,824
2252,2654,Purva Westend,12.8902997,77.6373064,appartments,muneshwara_nagar,5.747773839159881,3.3727153222176356,15,18,1108
2253,2660,Punit creations unit 5,12.893008,77.644811,appartments,muneshwara_nagar,5.6758841631173755,2.799869024883196,10,12,709
2254,2662,PROP DEZIRE ADVISORY SERVICES,12.8920142,77.6418282,appartments,muneshwara_nagar,5.697132189140506,3.0020985089310686,13,14,850
2255,2664,"Lyient Solutions,",12.898429,77.6384129,appartments,muneshwara_nagar,6.499614971532928,2.5298224005017347,11,12,736
2256,2665,Muneshwara Nagar,12.8962888,77.6421717,appartments,muneshwara_nagar,6.119869161624958,2.5461629978040037,11,12,748
2257,2666,Hosapalaya,12.891997,77.6464534,appartments,muneshwara_nagar,5.509221367763735,2.870626949977889,11,13,778
2258,2668,Hunger Saviour,12.8975686,77.6458499,appartments,muneshwara_nagar,6.117012962634053,2.2808419230541004,9,11,636
2259,2669,Goldentree Facility Management Pvt. Ltd,12.8892684,77.63991,appartments,muneshwara_nagar,5.512601817891955,3.3614817609387515,14,18,1054
2260,2670,"CULT SWIMMING - Swimming Classes in Muneshwara Nagar, Bangalore",12.89811,77.6380536,appartments,muneshwara_nagar,6.483732348742114,2.5809599651040274,11,12,738
2261,2671,New Macaulay English High School,12.8933532,77.6448614,appartments,muneshwara_nagar,5.70988533251484,2.761354360939873,10,12,701
2262,2672,CMPTL,12.891524,77.6414292,appartments,muneshwara_nagar,5.6654285407981915,3.068225310998561,15,17,1049
2263,2675,Banyan Tree,12.8969251,77.6365393,appartments,muneshwara_nagar,6.436940917537052,2.782598605725059,14,16,989
2264,2676,Electrical work,12.8972221,77.642894,appartments,muneshwara_nagar,6.18774191305026,2.420258522111711,10,12,702
2265,2678,GPK LAYOUT,12.8972041,77.6412402,appartments,muneshwara_nagar,6.252315967674239,2.4954203745419132,12,14,822
2266,2680,CMS Computers Ltd,12.8897657,77.6398658,appartments,muneshwara_nagar,5.563931645008609,3.3119395015923527,15,17,1049
2267,2681,Bluedart courier and logistics,12.8916875,77.6425625,appartments,muneshwara_nagar,5.63171466188961,3.0101327115479872,12,14,813
2268,2682,bpc.design,12.8920268,77.6387489,appartments,muneshwara_nagar,5.842893211027738,3.1312332653648984,13,15,912
2269,2686,Shubham.fit,12.8943711,77.6368124,appartments,muneshwara_nagar,6.170983924682853,3.0034288956888897,14,16,982
2270,2687,B.R. Residency,12.8967027,77.6570033,appartments,muneshwara_nagar,5.760811085377408,2.378418026848973,9,10,601
2271,2690,Girls PG,12.9137588,77.6311671,appartments,muneshwara_nagar,8.376419004907063,2.2234582824348945,9,11,634
2272,2691,Navajyothi Constructions,12.9007482,77.6414918,appartments,muneshwara_nagar,6.60825035645498,2.1345141987328518,9,10,599
2273,2694,Chithira CreationZ,12.890618,77.6456508,appartments,muneshwara_nagar,5.395117668542751,3.0379320153960268,11,14,817
2274,2695,ALICANTE AUTOMATION PVT LTD,12.8922678,77.6457798,appartments,muneshwara_nagar,5.562183538892624,2.8555643999770797,12,15,908
2275,2696,The Majesstine Wellness %26 SPA,12.8980594,77.6382073,appartments,muneshwara_nagar,6.471604637293033,2.5763860413144006,11,12,735
2276,2697,SRI SAI FOODS,12.8923574,77.6458935,appartments,muneshwara_nagar,5.567349999412414,2.843240333708639,12,15,905
2277,2698,Plej Fitness - Best Gym in HSR Layout,12.8980034,77.6380817,appartments,muneshwara_nagar,6.471702782142388,2.5891114740021903,11,12,738
2278,2699,Kunchur downtown pvt ltd,12.8994569,77.6369902,appartments,muneshwara_nagar,6.668308399712066,2.5273843444954993,11,12,734
2279,2700,Ak%C3%A1sh Guitar Class,12.897793,77.650154,appartments,muneshwara_nagar,6.013171117047841,2.1805791201253366,7,8,499
2280,2884,LVR Residency,12.9283705,77.6381015,appartments,teachers_colony,9.637271272286423,1.8859001599035778,11,12,719
2281,2900,Udaan Harlur office,12.9044676,77.6627833,office,haralur,6.5835259831357735,1.8960280371243703,12,14,845
2282,2901,ArpanGupta,12.913601,77.66751,office,haralur,7.612344225041086,1.801396616715393,12,14,824
2283,2902,Manipal Global,12.9167134,77.6713701,office,haralur,7.992588408626158,2.1715695510289725,10,12,692
2284,2903,The Better Source,12.9008197,77.6598327,office,haralur,6.189253016920121,2.0573338642331445,10,12,705
2285,2904,Coco Myzornis,12.8946004,77.6689595,office,haralur,5.519909874936166,3.170915548615436,14,16,969
2286,2905,DMC,12.8904646,77.6594085,office,haralur,5.0441403631540265,3.116685626715835,14,15,925
2287,2906,Nikkou Logistics Pvt Ltd BLUK,12.9093743,77.6639496,office,haralur,7.129176293116867,1.629895911921714,13,15,902
2288,2907,Celcom Solutions Global,12.9154632,77.6676505,office,haralur,7.819951503332122,1.7798756499024933,11,13,771
2289,2908,VFS TECHNOLOGIES PVT LTD,12.9006943,77.6598395,office,haralur,6.175290192849185,2.0701432460646005,10,12,696
2290,2909,Jyothi Achari Tata Sky Office,12.9165279,77.6678192,office,haralur,7.939231335449852,1.7879430566471006,11,12,749
2291,2910,Greennesto Builders and Developers LLP,12.9107066,77.6634479,office,haralur,7.277016440458804,1.5064839463095636,12,15,873
2292,2911,Udaan.com,12.9046032,77.6624276,office,haralur,6.599062424886423,1.85951221492272,11,14,818
2293,2912,Prestige Pegasus,12.9179367,77.6708138,office,haralur,8.121571094829287,2.110991966026877,9,11,672
2294,2913,ReshaMandi Corporate Office,12.9091845,77.664048,office,haralur,7.108181175064359,1.6503888910066313,13,15,905
2295,2914,RBD Tech Corp,12.8982507,77.6652553,office,haralur,5.895665160698579,2.6062152705035673,15,17,1022
2296,2915,primalise,12.9171669,77.6690181,office,haralur,8.019096409977472,1.9155629487267773,11,13,768
2297,2916,Rapiditi Projects Private Limited,12.9005374,77.6632179,office,haralur,6.146252269125513,2.27130235288667,11,13,802
2298,2917,Prayasta,12.9056219,77.662942,office,haralur,6.711743479586677,1.8127524316167054,12,14,834
2299,2918,"%236, R.B. Towers",12.9093808,77.6639709,office,haralur,7.129921148398767,1.6314377045946418,13,15,902
2300,2919,Workpaoo Maintenance Management,12.9013651,77.6612539,office,haralur,6.242334949788233,2.07851672386421,11,13,750
2301,2920,Xook%2FChefX Labs India,12.9121025,77.6662123,office,haralur,7.43878607105235,1.714465432108139,12,14,847
2302,2921,Merrit Trac Pvt Ltd,12.9166587,77.6677878,office,haralur,7.953540842987468,1.7838409635350676,11,12,747
2303,2922,CERESFUSION,12.9043304,77.6621869,office,haralur,6.569172165125213,1.8662350651363708,11,14,812
2304,2923,Pathengines Technologies Pvt Ltd,12.9035751,77.6649043,office,haralur,6.486262522896684,2.124228377522939,14,16,939
2305,2924,Augmance GSA,12.9094003,77.6639689,office,haralur,7.132087241478359,1.6300761769850893,13,15,902
2306,2925,"%23242, YSP Investment Ltd",12.8987363,77.6631724,office,haralur,5.94599135206884,2.4363759784914456,13,15,871
2307,2926,Hosa Belaku Artisans' Foundation,12.9147217,77.663793,office,haralur,7.723627584740977,1.380875762913477,14,15,924
2308,2927,Prayasta 3D Inventions Pvt Ltd,12.9004704,77.6613786,office,haralur,6.142434056984185,2.1710433673999,13,14,860
2309,2928,The Better Source Warehouse,12.9002062,77.6631394,office,haralur,6.10944740066812,2.2969982596263008,12,14,814
2310,2929,VRewery,12.892362,77.667561,office,haralur,5.257219755645402,3.2895574846668048,14,16,943
2311,2930,Production house,12.889256,77.659821,office,haralur,4.906572112545535,3.2582261988357426,13,15,916
2312,2931,DTDC,12.8963629,77.6578813,office,haralur,5.712673864450673,2.440846937439365,9,10,624
2313,2932,Locavore Demo Farm,12.8982433,77.6614014,office,haralur,5.894856430682205,2.3897298443554726,11,13,768
2314,2933,Chevalier Charitable Society,12.9157779,77.6666996,office,haralur,7.849411007694157,1.6735322496560903,11,13,792
2315,2934,The Dental Office: Harlur Road,12.8984343,77.6573996,office,haralur,5.9472340282669744,2.2053429272790885,9,10,600
2316,2935,iDroid Futuristics Pvt Ltd,12.9093917,77.6639314,office,haralur,7.131092697042546,1.62718735747815,12,15,893
2317,2936,Closerbuy Service Pvt Ltd,12.9145408,77.6636928,office,haralur,7.703449733880899,1.3747295768797863,14,15,924
2318,2937,S G TRAVEL,12.9181362,77.6708757,office,haralur,8.14431495616518,2.1184742152249223,9,11,673
2319,2938,CPR AVENUE,12.9091664,77.6642248,office,haralur,7.106404371541237,1.6675078551076752,13,15,910
2320,2939,HVC Tech Industries,12.8937965,77.6554575,office,haralur,5.46374550268482,2.658775882967813,9,11,663
2321,2940,Urbaan Style,12.89556,77.657589,office,haralur,5.627297589895311,2.517715285924265,11,12,745
2322,2941,kanitech solutions,12.8990896,77.6596958,office,haralur,5.998203739792811,2.2249918432068583,10,11,688
2323,2942,"Workstation, Chairs, Table and office Furniure",12.9060256,77.651202,office,haralur,6.883217695165377,1.2614254921706356,3,4,248
2324,2943,Total Environment Raindrops Apartment,12.9167479,77.6685901,office,haralur,7.969190830331591,1.8703211012441203,11,12,740
2325,2944,IFS BUSINESS PVT.LTD,12.9013494,77.6755938,office,haralur,6.376643298398838,3.1749721270719378,16,18,1104
2326,2945,Lakshmi Stationery and Xerox,12.8992822,77.6589714,office,haralur,6.025222603847201,2.174402102639561,9,11,655
2327,2946,Skapeart Design Studio,12.9011811,77.6575871,office,haralur,6.248904223855171,1.9229587100257346,10,11,673
2328,2947,Exsultare,12.913128,77.6671732,office,haralur,7.557742656020717,1.7791292625581776,12,14,842
2329,2948,Warehouse,12.9066932,77.6643767,office,haralur,6.831676943707208,1.8450282728381087,13,15,897
2330,2949,Frontier Heights - Sales Office,12.8933889,77.6737869,office,haralur,5.470098633105183,3.609238508257536,16,19,1111
2331,2950,BBMP office,12.8978859,77.6513347,office,haralur,5.994145190000406,2.1664251553331337,6,8,452
2332,2951,Provident Haralur Road,12.9002112,77.6595515,office,haralur,6.123682658709016,2.1050131688239935,10,11,681
2333,2952,Tera,12.9177484,77.6709554,office,haralur,8.102289502730992,2.1258141301313893,9,11,669
2334,2953,Nandigari Home Solutions Private Limited,12.8995249,77.6586255,office,haralur,6.055169567234079,2.135328743358569,10,11,689
2335,2954,Shriram Chirping Woods,12.9088421,77.669287,office,haralur,7.099109424571728,2.1634427106028924,15,16,982
2336,2955,Antarangni Interior - Interior Designers,12.9137292,77.6663244,office,haralur,7.620019165084578,1.6731837187449798,11,13,804
2337,2956,Hiveloop Capital,12.9146688,77.6667696,office,haralur,7.726582712699255,1.698493127692385,11,13,787
2338,2957,Vihar-Indian-Food-Consultants,12.9048029,77.6754613,office,haralur,6.749877584963061,2.963858291452868,15,17,1045
2339,2958,W HSR Office,12.912584,77.6524826,office,haralur,7.577549866902129,0.5461672230229809,2,2,145
2340,2959,NTAP Technologies Registered Office,12.91033,77.6502839,office,haralur,7.372043161102918,0.7911060588456329,4,4,241
2341,2960,Cars24 Stock Yard,12.8997391,77.6677159,office,haralur,6.076101268641529,2.644116874012806,13,15,883
2342,2961,HSR Layout Post Office,12.9119377,77.6536383,office,haralur,7.487962327731919,0.6530809569330603,3,3,197
2343,2962,igreenhvac,12.8980546,77.6602689,office,haralur,5.879536995317851,2.3554159244939052,11,12,733
2344,2963,LIGHTING IMPULSE,12.9002089,77.6634031,office,haralur,6.109717768808901,2.312778499032721,12,14,810
2345,2964,Musa furnitures,12.902553,77.6607377,office,haralur,6.376560348968263,1.9366241331474432,11,13,757
2346,2965,SS ENTERPRISES,12.8980108,77.6575786,office,haralur,5.89833852180556,2.256078605252605,9,10,626
2347,2966,BWSSB,12.8913531,77.6731769,office,haralur,5.234969763879331,3.7373582623092614,16,18,1080
2348,2967,Banashankari Pharma,12.8968812,77.6584584,office,haralur,5.7639324261508555,2.4050694147301805,10,11,669
2349,2968,Stonesoup.in,12.8994659,77.6666931,office,haralur,6.038109519977935,2.594277809623088,12,14,844
2350,2969,SimplyMoveIn,12.9042026,77.6621865,office,haralur,6.5549647886543765,1.8772693785065573,11,14,810
2351,2970,Airtel Kag Exchange,12.8999651,77.6747845,office,haralur,6.208041842081607,3.193616335710444,16,19,1149
2352,2971,Astarag,12.8940721,77.6715779,office,haralur,5.500480575155468,3.3940824780541563,18,20,1220
2353,2972,Enzyme - octane,12.911521,77.6513819,office,haralur,7.48053640329212,0.6502811274500991,2,3,164
2354,2973,National Furniture Wooden Furniture Plywood Furniture,12.9062409,77.6757897,office,haralur,6.913647841683381,2.924118636035897,14,16,988
2355,2975,Workshaala Vista,12.912288,77.6442869,office,haralur,7.73343794837716,0.9509931103878413,6,7,424
2356,2976,Reliance Jio infocomm Pvt Ltd Bangalore,12.9215774,77.6641717,office,haralur,8.486275040956388,1.4668081880756836,6,7,413
2357,2977,Kalpavruksha constructions,12.8943614,77.653728,office,haralur,5.557839328244427,2.571336797448944,9,11,641
2358,2978,Automatski Solutions Private Limited,12.896798,77.6584415,office,haralur,5.754888384957967,2.413250032177887,9,11,661
2359,2979,Novel Office - South %7C Office Space for rent in Bangalore %7C Co working Spaces,12.8914639,77.6414856,office,haralur,5.656799537295915,3.0723541052608128,15,17,1047
2360,2980,Ramdev Medical,12.8943181,77.6570883,office,haralur,5.496490234080197,2.637654191190462,10,12,701
2361,2981,Aquaguard sales office,12.8892506,77.6569252,office,haralur,4.940236928640452,3.184589628308937,12,14,818
2362,2982,Haryana Bhawan,12.914848,77.6689751,office,haralur,7.761666101373711,1.931232653463061,11,13,800
2363,2983,The Design Hype,12.8949727,77.6556528,office,haralur,5.589773713997098,2.5337492397580883,9,11,633
2364,2984,MSR Building,12.9050199,77.6758933,office,haralur,6.782792924943402,2.994087578033595,14,17,1019
2365,2985,IndiQube Zeta,12.914467,77.677375,office,haralur,7.844298303847502,2.839571580585892,10,12,711
2366,2986,FLO Mobility Pvt Ltd,12.9186006,77.6688534,office,haralur,8.17672736318051,1.9025106427997207,10,12,706
2367,2987,Edunxt Pariksha Team,12.9168177,77.6712397,office,haralur,8.002590269812456,2.157083463339414,10,12,699
2368,2988,Aam Aadmi Party Bellandur office,12.9095874,77.6762927,office,haralur,7.289267737229113,2.8389763197167106,13,15,912
2369,2989,Hashedin Technologies (Head Office),12.9016192,77.6511693,office,haralur,6.403682851014989,1.7514038066858708,5,6,334
2370,2990,Delve Technologies,12.8942699,77.6570751,office,haralur,5.491347943235285,2.6425260973546414,10,12,699
2371,2991,StartupHuts,12.9099278,77.6520437,office,haralur,7.2937455974509,0.8308829230747363,2,3,172
2372,2992,"Motilal Oswal , Bangalore",12.900795,77.659839,office,haralur,6.186469846154783,2.0600959497729483,10,12,698
2373,2993,Mixwell Building Solutions,12.8981729,77.657142,office,haralur,5.921437109938053,2.2250648883786535,9,10,625
2374,2994,Ion Broadband Office,12.8950423,77.6556396,office,haralur,5.59763966331024,2.5258789445578635,9,11,631
2375,2995,IndiQube Pegasus,12.9179284,77.6708154,office,haralur,8.120670119788025,2.1111379386871034,9,11,672
2376,2996,MSN woods,12.8984575,77.6738193,office,haralur,6.02326059152124,3.218006396789687,17,20,1197
2377,2997,Fliqa.in,12.8934488,77.6573509,office,haralur,5.39708421853842,2.7383073200923507,10,12,723
2378,2998,Star Badminton Academy,12.8993677,77.6672848,office,haralur,6.031429409760378,2.6441163736057915,12,14,856
2379,2999,Plus Point Hypermarket,12.9162622,77.6679187,office,haralur,7.9104134135005815,1.8004912379359312,11,13,752
2380,3000,Shahi Exports Private Limited,12.9185134,77.6722071,office,haralur,8.201723605146478,2.264630578730209,12,13,809
2381,3001,SOGEFI ENGINE SYSTEM INDIA Pvt Ltd ( Bangalore ),12.908322,77.676312,office,haralur,7.151663961503585,2.8869426058904097,14,16,967
2382,3002,SJR Park Vista,12.9147277,77.6637986,office,haralur,7.724298708063356,1.3813267312005242,13,15,899
2383,3003,Bineeta Plazaa,12.9131514,77.6662343,office,haralur,7.555416228748707,1.6804974802191306,12,14,813
2384,3004,Sub post office,12.9118521,77.6536323,office,haralur,7.478629713718499,0.6616489694050575,3,3,195
2385,3005,Haralur,12.8995512,77.6593561,office,haralur,6.0519311338003625,2.163162857211593,9,11,666
2386,3006,Reliable Lifestyle %239,12.893655,77.67111,office,haralur,5.446639425089173,3.3974094306045943,18,20,1210
2387,3007,InDesign Story,12.9029705,77.6622073,office,haralur,6.417943206507369,1.987303946833312,12,15,875
2388,3008,Raj gopal reddy garden,12.8959797,77.6614832,office,haralur,5.642999145179739,2.619953523179698,12,14,829
2389,3009,SNN Raj Etternia,12.8900824,77.6679771,office,haralur,5.009089877727037,3.529266346406647,15,16,977
