,Place_name,Latitude,Longitude,Category,Region
299,Kormangla Office,12.9422527,77.6147058,Offices,"Adugodi, Bengaluru"
300,Bren Optimus,12.9369034,77.60674990000001,Offices,"Adugodi, Bengaluru"
301,RBEI Parking (Private),12.943956800000002,77.6053967,Offices,"Adugodi, Bengaluru"
302,ESIC Office,12.941120399999999,77.6026821,Offices,"Adugodi, Bengaluru"
303,Workology,12.9517141,77.6080205,Offices,"Adugodi, Bengaluru"
304,Office,12.9445364,77.6043681,Offices,"Adugodi, Bengaluru"
305,Hewlett Packard Enterprise (HPE) : Bangalore India,12.937123,77.6100245,Offices,"Adugodi, Bengaluru"
306,India Post - Adugodi Sub Post Office,12.948601400000001,77.601754,Offices,"Adugodi, Bengaluru"
307,Furnished Office Bangalore,12.934472999999999,77.613315,Offices,"Adugodi, Bengaluru"
308,Collabera Services Pvt Ltd,12.937308999999999,77.6052899,Offices,"Adugodi, Bengaluru"
309,BBMP Office Adugodi Samudhaya Bhavan,12.9438508,77.6103163,Offices,"Adugodi, Bengaluru"
310,BESCOM,12.9503826,77.605429,Offices,"Adugodi, Bengaluru"
311,UTC CCS Bangalore Office,12.9379308,77.60601209999999,Offices,"Adugodi, Bengaluru"
312,Salarpuria Citadel,12.946117,77.60734690000001,Offices,"Adugodi, Bengaluru"
313,ESIE Local Office.,12.941021699999999,77.6028551,Offices,"Adugodi, Bengaluru"
314,APAR Technologies Pvt Ltd,12.938990800000001,77.6094827,Offices,"Adugodi, Bengaluru"
316,Pragati Galleria - Godrej Interio,12.944486900000001,77.6030885,Offices,"Adugodi, Bengaluru"
317,H %26 A AUDITORS AND TAX CONSULTANTS,12.942517500000001,77.6070627,Offices,"Adugodi, Bengaluru"
318,Airtel Broadband,12.9351873,77.60869040000001,Offices,"Adugodi, Bengaluru"
319,BBMP Janasnkya Yojana,12.942810699999999,77.6132476,Offices,"Adugodi, Bengaluru"
320,Optum,12.9449797,77.60770440000002,Offices,"Adugodi, Bengaluru"
321,Chartered Centre,12.9502954,77.6060104,Offices,"Adugodi, Bengaluru"
322,Intelligent Automation %7C Intelligent Data Processing %7C Infrrd Inc,12.933174900000001,77.6110695,Offices,"Adugodi, Bengaluru"
323,Bosch Ltd Back Gate,12.946964,77.60254520000001,Offices,"Adugodi, Bengaluru"
324,Robert Bosch Engineering and Business Solutions Private Limited Head Office,12.936616599999999,77.61201659999999,Offices,"Adugodi, Bengaluru"
325,Zscaler,12.936686199999999,77.6067401,Offices,"Adugodi, Bengaluru"
326,Salarpuria Arena,12.9372847,77.60994620000001,Offices,"Adugodi, Bengaluru"
327,Allegis Services India Private Limited,12.9370637,77.6100809,Offices,"Adugodi, Bengaluru"
328,ICON Clinical Research India Pvt. Ltd.,12.937968699999999,77.6055483,Offices,"Adugodi, Bengaluru"
329,"Robert Bosch, Global Tech Park",12.9370254,77.60629229999999,Offices,"Adugodi, Bengaluru"
330,XL Health,12.9439088,77.60802779999999,Offices,"Adugodi, Bengaluru"
331,Zilingo Bangalore,12.9364869,77.61018790000001,Offices,"Adugodi, Bengaluru"
332,WeWork Prestige Cube,12.936328999999999,77.610998,Offices,"Adugodi, Bengaluru"
333,Yatra.com,12.936791699999999,77.61024259999999,Offices,"Adugodi, Bengaluru"
334,QANALYSTS SERVICES INDIA PVT LTD,12.9366105,77.6103826,Offices,"Adugodi, Bengaluru"
335,TableSpace Technologies Private Limited,12.9369034,77.60674990000001,Offices,"Adugodi, Bengaluru"
337,Workafella Infantry Road - Coworking Space in Bangalore,12.983891999999999,77.59312940000001,Offices,"Adugodi, Bengaluru"
338,HiyaMee Pvt Ltd,12.9421435,77.608352,Offices,"Adugodi, Bengaluru"
339,Adugodi Traffic Police Station,12.941531300000001,77.60877550000001,Offices,"Adugodi, Bengaluru"
340,Bosch GTP,12.936864,77.6063054,Offices,"Adugodi, Bengaluru"
341,Truffles Office,12.948659300000001,77.6059701,Offices,"Adugodi, Bengaluru"
342,K R Enterprises,12.9432588,77.61219090000002,Offices,"Adugodi, Bengaluru"
343,Opfin Software Private Limited,12.9389536,77.60952440000001,Offices,"Adugodi, Bengaluru"
344,Novel Business Park,12.931004699999999,77.63259040000001,Offices,"Adugodi, Bengaluru"
345,Office Of The Deputy Commissioner Of Police,12.939223,77.61470190000001,Offices,"Adugodi, Bengaluru"
346,Awfis Koramangala HM Vibha Towers,12.9366643,77.6102994,Offices,"Adugodi, Bengaluru"
347,Balaji Traders,12.9440467,77.6034999,Offices,"Adugodi, Bengaluru"
348,Bosch Limited Gate 4,12.9429362,77.6043306,Offices,"Adugodi, Bengaluru"
349,saleem Durgam,12.942126199999999,77.6147339,Offices,"Adugodi, Bengaluru"
350,Brillio,12.9370177,77.6070031,Offices,"Adugodi, Bengaluru"
351,excel power services,12.943748199999998,77.604021,Offices,"Adugodi, Bengaluru"
352,Acp Madivala Office,12.9387554,77.6104402,Offices,"Adugodi, Bengaluru"
353,Brandhancer Pvt. Ltd,12.944746400000001,77.6076429,Offices,"Adugodi, Bengaluru"
354,VS Engineering,12.9437926,77.603645,Offices,"Adugodi, Bengaluru"
355,Bosch RMB Complex,12.9423618,77.60479699999999,Offices,"Adugodi, Bengaluru"
356,Aquanautics System Private Limited,12.942522199999999,77.60623840000001,Offices,"Adugodi, Bengaluru"
357,Infurnia Technologies,12.9362454,77.6111042,Offices,"Adugodi, Bengaluru"
359,Ram onstructionsC,12.941272099999999,77.6188876,Offices,"Adugodi, Bengaluru"
360,Techfarcan Pvt. Ltd,12.9330323,77.6112527,Offices,"Adugodi, Bengaluru"
361,Cabmaster,12.9427704,77.60738520000001,Offices,"Adugodi, Bengaluru"
362,BOSCH Multi Level Car Parking,12.9438116,77.6052805,Offices,"Adugodi, Bengaluru"
363,Bosch Solar office,12.946027,77.6073604,Offices,"Adugodi, Bengaluru"
364,ZF WABCO Digital,12.9460754,77.6072936,Offices,"Adugodi, Bengaluru"
365,Siddhanth Motors,12.9392849,77.6094322,Offices,"Adugodi, Bengaluru"
366,1st Gate Adugodi Police Quaters %26 DCP CAR South,12.938329199999998,77.6103767,Offices,"Adugodi, Bengaluru"
367,Regional Passport Office,12.9477419,77.6167017,Offices,"Adugodi, Bengaluru"
368,Ktm office distribution,12.9475289,77.6175598,Offices,"Adugodi, Bengaluru"
369,BXB Digital,12.933676199999999,77.6122401,Offices,"Adugodi, Bengaluru"
370,Adugodi Police Station,12.939233900000001,77.6101668,Offices,"Adugodi, Bengaluru"
371,Marlabs Innovations Private Limited,12.9380075,77.6060438,Offices,"Adugodi, Bengaluru"
372,Blackbuck Insights Pvt Ltd,12.936611,77.610383,Offices,"Adugodi, Bengaluru"
373,Bosch Building 604,12.9438543,77.6055931,Offices,"Adugodi, Bengaluru"
374,Vishal Cargo Movers And Packers,12.943886500000001,77.6063791,Offices,"Adugodi, Bengaluru"
375,Lakshya Learning Lab,12.9419271,77.60527990000001,Offices,"Adugodi, Bengaluru"
376,Edumpus,12.938530499999999,77.6112722,Offices,"Adugodi, Bengaluru"
377,Bescom,12.928856,77.60981240000001,Offices,"Adugodi, Bengaluru"
378,"Bosch Global Software Technologies (Building 601, 602)",12.9438168,77.6058314,Offices,"Adugodi, Bengaluru"
380,Terapanth Bhawan,12.941771000000001,77.6066102,Offices,"Adugodi, Bengaluru"
381,Tech Wiz BPO Services,12.9501121,77.6056132,Offices,"Adugodi, Bengaluru"
382,Vibranium Inside - Coworking %7C Private Office,12.9329671,77.61418370000001,Offices,"Adugodi, Bengaluru"
383,Shine Traders,12.9409002,77.60679379999999,Offices,"Adugodi, Bengaluru"
384,Cable Office,12.9487746,77.60557920000001,Offices,"Adugodi, Bengaluru"
385,ACP south east office,12.941488699999999,77.6085937,Offices,"Adugodi, Bengaluru"
386,"Gate-4 BanP , Robert Bosch",12.940537800000001,77.6047786,Offices,"Adugodi, Bengaluru"
387,Infobells Interactive Solutions,12.9422235,77.61467320000001,Offices,"Adugodi, Bengaluru"
388,GPR GIFTING,12.944175999999999,77.6076944,Offices,"Adugodi, Bengaluru"
389,"L%26T Office, Bangalore Metro",12.944071699999999,77.6026439,Offices,"Adugodi, Bengaluru"
390,"91springboard 7th Block, Koramangala",12.933269300000001,77.61203459999999,Offices,"Adugodi, Bengaluru"
391,"City Armed Reserve, Adugodi",12.9376064,77.610855,Offices,"Adugodi, Bengaluru"
392,SmartStream Technologies India Pvt.Ltd,12.937998599999998,77.6056179,Offices,"Adugodi, Bengaluru"
393,Gtp office,12.9363091,77.60641020000001,Offices,"Adugodi, Bengaluru"
394,PBC,12.937227499999999,77.60554029999999,Offices,"Adugodi, Bengaluru"
395,Ozone Office Furniture,12.942822999999999,77.6080635,Offices,"Adugodi, Bengaluru"
396,Workflo By OYO,12.933006800000001,77.6111375,Offices,"Adugodi, Bengaluru"
397,"The New India Assurance Company Ltd, Koramangala Micro Office",12.9392231,77.6094901,Offices,"Adugodi, Bengaluru"
398,Elanic New Hub,12.9409946,77.6077022,Offices,"Adugodi, Bengaluru"
399,P.T.Multimedia Solutions Pvt.Ltd.,12.944887699999999,77.6086658,Offices,"Adugodi, Bengaluru"
402,MASTEC Quadgen,12.9378508,77.6060181,Offices,"Adugodi, Bengaluru"
403,Curatech Private Limited,12.9447384,77.6076443,Offices,"Adugodi, Bengaluru"
404,Fiserv India Private Limited,12.937108300000002,77.6068582,Offices,"Adugodi, Bengaluru"
405,Warsi House Sharing offices,12.932116,77.61538399999999,Offices,"Adugodi, Bengaluru"
406,Transport bike,12.941529800000001,77.60725450000001,Offices,"Adugodi, Bengaluru"
407,"Office of Protector of Emigrants, Bengaluru",12.9459133,77.61917940000001,Offices,"Adugodi, Bengaluru"
408,Evergreen Seamless Pipes and Tubes Pvt. Ltd,12.9362807,77.6090989,Offices,"Adugodi, Bengaluru"
409,Sahara Matrimony,12.942644699999999,77.60260229999999,Offices,"Adugodi, Bengaluru"
410,SJR Cyber,12.938916,77.609434,Offices,"Adugodi, Bengaluru"
411,3D ShapeShifters,12.937048599999999,77.6099322,Offices,"Adugodi, Bengaluru"
412,Accenture,12.9367839,77.60750759999999,Offices,"Adugodi, Bengaluru"
413,Mason,12.9421523,77.6083585,Offices,"Adugodi, Bengaluru"
414,SRS TRAVELS OFFICE,12.9260573,77.6169907,Offices,"Adugodi, Bengaluru"
415,Bosch Campus flyover,12.944269699999998,77.6045952,Offices,"Adugodi, Bengaluru"
416,Regional Passport Office,12.945955,77.6191489,Offices,"Adugodi, Bengaluru"
417,Golden chairs office systems,12.943047,77.61282940000001,Offices,"Adugodi, Bengaluru"
418,MARRIAGE REGISTERION IN BENGALURU,12.946072099999999,77.6197946,Offices,"Adugodi, Bengaluru"
419,Shanthi Sparsh Charitable Trust,12.9353373,77.60994709999999,Offices,"Adugodi, Bengaluru"
420,Featherlite,12.9347498,77.6113872,Offices,"Adugodi, Bengaluru"
421,Thinkerdot,12.944746400000001,77.6076429,Offices,"Adugodi, Bengaluru"
424,SeCURE Hospital - Corporate Office,12.937928,77.60614720000001,Offices,"Adugodi, Bengaluru"
425,Pradhan Janaushadhi Kendra Adugodi,12.9426341,77.6145005,Offices,"Adugodi, Bengaluru"
426,KMF Quality Assurance Division Office,12.9397951,77.6039131,Offices,"Adugodi, Bengaluru"
427,office,12.9403463,77.62177309999998,Offices,"Adugodi, Bengaluru"
428,Carpet Care,12.9433236,77.6118516,Offices,"Adugodi, Bengaluru"
429,Matrimony Photography,12.950192199999998,77.6059105,Offices,"Adugodi, Bengaluru"
430,SLV Travels,12.9441502,77.607623,Offices,"Adugodi, Bengaluru"
431,IWAC Pvt Ltd,12.942804800000001,77.60794190000001,Offices,"Adugodi, Bengaluru"
432,Office Solutions,12.952370599999998,77.6202301,Offices,"Adugodi, Bengaluru"
433,Prestige Blue Chip Software Park,12.937251,77.60543100000001,Offices,"Adugodi, Bengaluru"
434,Innov8,12.9350402,77.6140267,Offices,"Adugodi, Bengaluru"
435,Chetan Electric Private Limited: Office,12.9337646,77.6123416,Offices,"Adugodi, Bengaluru"
436,The Professional Couriers,12.9421621,77.60799890000001,Offices,"Adugodi, Bengaluru"
437,Office,12.9334623,77.62192519999999,Offices,"Adugodi, Bengaluru"
438,Real Office Needs,12.943221800000002,77.59875799999999,Offices,"Adugodi, Bengaluru"
439,"BBMP Office, Lakkasandra",12.942965,77.59752990000001,Offices,"Adugodi, Bengaluru"
440,315 Work Avenue KRM1,12.9334055,77.61251309999999,Offices,"Adugodi, Bengaluru"
441,S.M. Asha,12.9429669,77.60883670000001,Offices,"Adugodi, Bengaluru"
442,DTDC - Adugodi,12.941851,77.60808399999999,Offices,"Adugodi, Bengaluru"
443,Manappuram Finance Limited,12.942078500000001,77.6085643,Offices,"Adugodi, Bengaluru"
446,Aquagrand office,12.935821699999998,77.6150179,Offices,"Adugodi, Bengaluru"
447,Perfios Software Solutions Private Ltd.,12.936688,77.610426,Offices,"Adugodi, Bengaluru"
448,matrimony head office,12.950266300000001,77.6059648,Offices,"Adugodi, Bengaluru"
449,proact,12.9420907,77.6083765,Offices,"Adugodi, Bengaluru"
450,Virtual office in koramangala bangalore,12.939759500000001,77.6210539,Offices,"Adugodi, Bengaluru"
451,New Leaf Interior Solutions,12.948898199999999,77.6060708,Offices,"Adugodi, Bengaluru"
452,India Post Office Koramangala VI Block,12.9383219,77.619135,Offices,"Adugodi, Bengaluru"
453,Muthoot Finance Ltd,12.9417017,77.6075009,Offices,"Adugodi, Bengaluru"
454,Ashok Cable Office,12.9385688,77.6085412,Offices,"Adugodi, Bengaluru"
455,Office,12.928170300000001,77.6073504,Offices,"Adugodi, Bengaluru"
456,Post BOX,12.944090800000001,77.6077048,Offices,"Adugodi, Bengaluru"
457,Lakkasandra Aadhar Center,12.9441502,77.607623,Offices,"Adugodi, Bengaluru"
458,Capco,12.9338547,77.61219559999999,Offices,"Adugodi, Bengaluru"
459,ESI Dispensary,12.941038699999998,77.6028307,Offices,"Adugodi, Bengaluru"
460,Mountain Trail (Chaipoint),12.933006800000001,77.6111375,Offices,"Adugodi, Bengaluru"
461,Eduskape,12.94925,77.61111899999999,Offices,"Adugodi, Bengaluru"
462,Pigeon fly,12.942687699999999,77.607838,Offices,"Adugodi, Bengaluru"
463,Mamtha Medicals,12.942254,77.607299,Offices,"Adugodi, Bengaluru"
465,Karmika Bhavana,12.934474699999999,77.6007294,Offices,"Adugodi, Bengaluru"
468,PipeCast Technologies Private Limited,12.9392849,77.6094322,Offices,"Adugodi, Bengaluru"
469,SSC Office,12.925394800000001,77.62078670000001,Offices,"Adugodi, Bengaluru"
470,PAN CARD SOLUTIONS,12.9403866,77.6087557,Offices,"Adugodi, Bengaluru"
471,BSH household Appliances Pvt. Ltd.,12.9457215,77.603527,Offices,"Adugodi, Bengaluru"
472,Shree Sai Marketing,12.936010099999999,77.6080934,Offices,"Adugodi, Bengaluru"
473,Office,12.9303399,77.62757909999999,Offices,"Adugodi, Bengaluru"
474,Office,12.9324412,77.60353640000001,Offices,"Adugodi, Bengaluru"
475,Pooja Tours And Travels,12.9453812,77.6069426,Offices,"Adugodi, Bengaluru"
476,EASi (Allegis Group),12.9372165,77.6101314,Offices,"Adugodi, Bengaluru"
477,QUOXENT CONSULTING SERVICES Pvt. Ltd.,12.936052,77.61454599999999,Offices,"Adugodi, Bengaluru"
478,Pratilipi,12.9347786,77.6092941,Offices,"Adugodi, Bengaluru"
479,Novel Office - South %7C Office Space for rent in Bangalore %7C Co working Spaces,12.891463900000002,77.6414856,Offices,"Adugodi, Bengaluru"
480,Vinsoft Solutions,12.944305199999999,77.6073301,Offices,"Adugodi, Bengaluru"
481,Wakefit Corporate Office,12.933195699999999,77.6111921,Offices,"Adugodi, Bengaluru"
482,Employees' Provident Fund Organisation Regional Office,12.9654843,77.5960578,Offices,"Adugodi, Bengaluru"
483,"Asterix Energy - Rooftop Solar for Homes, Apartments, Offices and Industries",12.9408944,77.6171257,Offices,"Adugodi, Bengaluru"
484,Udaya Digital Studio %26 Video,12.946626400000001,77.618607,Offices,"Adugodi, Bengaluru"
485,Print tech,12.942442699999999,77.6089074,Offices,"Adugodi, Bengaluru"
486,Max Bupa Health Insurance Bangalore,12.9378371,77.6114247,Offices,"Adugodi, Bengaluru"
487,IJM RESEARCH PVT.LTD,12.9399752,77.6091756,Offices,"Adugodi, Bengaluru"
490,Royal Office Comfort %7C Furniture Manufacturers and Repair Services in Bangalore,12.927592,77.610699,Offices,"Adugodi, Bengaluru"
491,efurni,12.943354699999999,77.60795590000001,Offices,"Adugodi, Bengaluru"
492,District Child Protection Unit,12.9282231,77.60941940000001,Offices,"Adugodi, Bengaluru"
493,"BHIVE Workspace, Koramangala 5th Block",12.934822500000001,77.6144874,Offices,"Adugodi, Bengaluru"
494,"Real Estate Regulatory Authority, Karnataka",12.9635915,77.5876422,Offices,"Adugodi, Bengaluru"
495,Salarpuria Sapphire,12.944253699999999,77.60766720000001,Offices,"Adugodi, Bengaluru"
496,S2 Subdivision Bescom Wilson Garden,12.9504724,77.60542459999999,Offices,"Adugodi, Bengaluru"
497,wakefit,12.933891000000001,77.6148809,Offices,"Adugodi, Bengaluru"
498,Vivekananda International Public High School,12.9436582,77.6066026,Offices,"Adugodi, Bengaluru"
499,State Bank of India,12.943155800000001,77.6075791,Offices,"Adugodi, Bengaluru"
500,M.S Auto electrical works,12.948656,77.603171,Offices,"Adugodi, Bengaluru"
501,sakthivel nagar,12.951583,77.599812,Offices,"Adugodi, Bengaluru"
502,Office Space FOR RENT,12.903112599999998,77.58390920000001,Offices,"Adugodi, Bengaluru"
503,Office,12.9346163,77.6333085,Offices,"Adugodi, Bengaluru"
504,mallikarjuna xerox shop,12.941802699999998,77.6080934,Offices,"Adugodi, Bengaluru"
505,State Bank of India,12.941984,77.608012,Offices,"Adugodi, Bengaluru"
506,Navvista-Idea,12.9408031,77.6086805,Offices,"Adugodi, Bengaluru"
507,Limra fruits,12.94856,77.60148000000001,Offices,"Adugodi, Bengaluru"
508,Society Colony,12.942718,77.605845,Offices,"Adugodi, Bengaluru"
509,Manama Steel Furniture,12.9424899,77.6082162,Offices,"Adugodi, Bengaluru"
512,ADARSH PHOTOCOPIER,12.9362404,77.60830329999999,Offices,"Adugodi, Bengaluru"
513,Sai Balaji Residency,12.9267832,77.6099718,Offices,"Adugodi, Bengaluru"
514,S%26t Welcare Fitness Equipments,12.9392259,77.6094985,Offices,"Adugodi, Bengaluru"
515,Umiya Emporium,12.933216499999999,77.61112390000001,Offices,"Adugodi, Bengaluru"
516,Kohinoor Granite and Marbles,12.949705300000002,77.6030764,Offices,"Adugodi, Bengaluru"
517,Regain Physiotherapy and Rehebilitation,12.9420999,77.60642990000001,Offices,"Adugodi, Bengaluru"
518,Pothalappa Garden,12.9514327,77.6056343,Offices,"Adugodi, Bengaluru"
519,Athri Communication,12.9502959,77.60215129999999,Offices,"Adugodi, Bengaluru"
520,Employees' Provident Fund Organisation Regional Office,12.8753362,77.6497092,Offices,"Adugodi, Bengaluru"
521,Shri Fancy Store,12.9422268,77.60886020000001,Offices,"Adugodi, Bengaluru"
522,Aadhaar Card Office,12.9376891,77.57872859999999,Offices,"Adugodi, Bengaluru"
523,"Medical Superintendent's Office, NIMHANS",12.9397528,77.5941316,Offices,"Adugodi, Bengaluru"
524,Handiman Services Limited,12.977130699999998,77.6186613,Offices,"Adugodi, Bengaluru"
525,Zenefits Technologies India Private Limited,12.9368789,77.60683309999999,Offices,"Adugodi, Bengaluru"
526,Novel Office,12.9503797,77.60442859999999,Offices,"Adugodi, Bengaluru"
527,Ladies PG,12.942825599999999,77.6077723,PG,"Adugodi, Bengaluru"
528,New S N S PG For Ladies,12.9423814,77.60664090000002,PG,"Adugodi, Bengaluru"
529,Girl's p.g Adugodi.,12.939817800000002,77.6075626,PG,"Adugodi, Bengaluru"
530,Adugodi PG,12.943897900000001,77.6082767,PG,"Adugodi, Bengaluru"
531,VBS PG FOR LADIES ADUGODI,12.9433263,77.6081268,PG,"Adugodi, Bengaluru"
532,Gk Gents Pg Adugodi,12.9439025,77.6067188,PG,"Adugodi, Bengaluru"
533,Sri Anjaneya Gents Pg,12.9431373,77.60652370000001,PG,"Adugodi, Bengaluru"
534,New srivari PG For Gents near Bosch,12.9422491,77.607708,PG,"Adugodi, Bengaluru"
535,Sree Balaji Pg for gents,12.941860400000001,77.6079849,PG,"Adugodi, Bengaluru"
536,Shri Venkateshwara Boys Pg,12.9442243,77.6090047,PG,"Adugodi, Bengaluru"
537,GENTS PG ADUGODI,12.9439518,77.6081556,PG,"Adugodi, Bengaluru"
538,Sri Sai PG for ladies,12.9353135,77.6104689,PG,"Adugodi, Bengaluru"
539,Shree Ganesh PG Accomdation for ladies,12.936112800000002,77.6091779,PG,"Adugodi, Bengaluru"
540,PNS ladies Pg,12.939817800000002,77.6075626,PG,"Adugodi, Bengaluru"
541,Sri Venkateshwara Pg Gents,12.944050099999998,77.6079956,PG,"Adugodi, Bengaluru"
542,PG For Gents,12.949914999999999,77.603928,PG,"Adugodi, Bengaluru"
543,GENTS pg,12.943928999999999,77.60851009999999,PG,"Adugodi, Bengaluru"
544,Sree Venkta Sai PG for LADIES,12.943276,77.6082158,PG,"Adugodi, Bengaluru"
545,Om Shri Parameshwara Gents PG,12.9396572,77.6077376,PG,"Adugodi, Bengaluru"
546,St Mary's Executive PG Accommodation,12.936707400000001,77.6085473,PG,"Adugodi, Bengaluru"
547,Venkateshwara Gents pg,12.9442305,77.6089839,PG,"Adugodi, Bengaluru"
548,KMT PG For Ladies,12.9366711,77.6086553,PG,"Adugodi, Bengaluru"
549,Evergreen PG for girls ( near Christ University ),12.9396546,77.6079506,PG,"Adugodi, Bengaluru"
550,Sri Lakshmi Narasimha Swami PG For Gents,12.9432826,77.6062786,PG,"Adugodi, Bengaluru"
551,RP LADIES PG,12.9436974,77.607055,PG,"Adugodi, Bengaluru"
552,Thirumala PG for men,12.9434735,77.60789940000001,PG,"Adugodi, Bengaluru"
553,Shailaja PG For Ladies,12.9419922,77.6078255,PG,"Adugodi, Bengaluru"
554,VBS PG FOR GENTS,12.9393079,77.6085923,PG,"Adugodi, Bengaluru"
555,Tirumala Ladies PG,12.941474900000001,77.6081367,PG,"Adugodi, Bengaluru"
