,level_0,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_voosh,distance_in_meters_from_voosh
190,1000,1000,Irisidea TechSolutions Private Limited,12.918054199999998,77.669619,Apartment,"Ambalipura, Bengaluru",6.689027880464006,1.4428606985454089,5,298
191,1001,1001,NoBroker - House Cleaning Services in Bangalore,12.9148053,77.6768055,Apartment,"Ambalipura, Bengaluru",7.4654996897719,0.5987399080631063,6,373
192,1003,1003,RT Nagar,12.914470199999998,77.6661397,Apartment,"Ambalipura, Bengaluru",6.310680895401422,1.6451668642366915,7,414
193,1004,1004,Cool Commander,12.9208304,77.66995190000002,Apartment,"Ambalipura, Bengaluru",6.742368237705322,1.5990082058781478,9,552
194,1006,1006,"Systems Domain Bellandur, Bangalore",12.9185462,77.6704807,Apartment,"Ambalipura, Bengaluru",6.784384295138485,1.3952916148081345,8,475
195,1009,1009,Habits Systems,12.921962400000002,77.671989,Apartment,"Ambalipura, Bengaluru",6.973217212389542,1.5371970949000626,9,548
196,1010,1010,Poorvika driving school,12.9190974,77.6687794,Apartment,"Ambalipura, Bengaluru",6.603014043482697,1.5819886815800888,8,455
197,1011,1011,BE WOW Unisex saloon,12.9218202,77.66521259999998,Apartment,"Ambalipura, Bengaluru",6.240804536963216,2.0718016914384774,7,428
198,1014,1014,Invact Metaversity,12.9261032,77.665419,Apartment,"Ambalipura, Bengaluru",6.329587174604631,2.3585413667532897,9,519
199,1015,1015,Shikha Cake Station,12.9178088,77.67020790000002,Apartment,"Ambalipura, Bengaluru",6.751973990256739,1.3742422736050417,5,295
200,1016,1016,Samsung Service Center,12.9197549,77.66989670000002,Apartment,"Ambalipura, Bengaluru",6.728028741872806,1.5266521598782676,8,486
201,1017,1017,Vogo Zone,12.9211755,77.6646724,Apartment,"Ambalipura, Bengaluru",6.175544717354051,2.0813995396738374,7,431
202,1018,1018,Play Arena,12.911452,77.676314,Apartment,"Ambalipura, Bengaluru",7.428584412530898,0.503527333764457,4,212
203,1019,1019,Aria Clinic,12.910673,77.66308000000002,Apartment,"Ambalipura, Bengaluru",6.0064571439800805,1.9384492460518017,8,461
204,1020,1020,Cloud migration,12.922476,77.67055699999997,Apartment,"Ambalipura, Bengaluru",6.824465248937711,1.6816677176504387,10,624
205,1021,1021,rj_fitnessbuddy,12.9145653,77.6724753,Apartment,"Ambalipura, Bengaluru",6.996849609627658,0.9902165274250954,5,281
206,1022,1022,MK Fish And Meat,12.9116352,77.66408100000002,Apartment,"Ambalipura, Bengaluru",6.104884398017407,1.8293872022475013,8,472
207,1024,1024,NineStar Suzuki,12.9145157,77.6767325,Apartment,"Ambalipura, Bengaluru",7.458258259251154,0.5841674654465688,3,189
208,1026,1026,Sportz4You@PLaY,12.911363,77.676245,Apartment,"Ambalipura, Bengaluru",7.4218126825834245,0.5106612848872758,4,213
209,1027,1027,INCUBEX SJP,12.9190779,77.66872059999999,Office,"Ambalipura, Bengaluru",6.596538723494527,1.5861178206830624,8,454
210,1028,1028,Manipal Global,12.9167134,77.67137009999998,Office,"Ambalipura, Bengaluru",6.875502708743205,1.2033970184521317,5,278
211,1029,1029,SR Properties PVTLTD.Branch Office,12.9191596,77.6687781,Office,"Ambalipura, Bengaluru",6.60323163921415,1.585930758505802,8,458
212,1030,1030,ArpanGupta,12.913601,77.66751,Office,"Ambalipura, Bengaluru",6.4624948100134,1.4804798969659478,7,410
213,1031,1031,Celcom Solutions Global,12.9154632,77.6676505,Office,"Ambalipura, Bengaluru",6.47230475907927,1.5161644123427298,6,357
214,1032,1032,Wipro Technologies,12.9141915,77.68620820000002,Office,"Ambalipura, Bengaluru",8.485823672108719,0.6565517940541751,4,251
215,1033,1033,Prestige Pegasus,12.9179367,77.67081379999998,Office,"Ambalipura, Bengaluru",6.818036965598979,1.3269561736301465,4,256
216,1034,1034,Atria Convergence Technology Ltd,12.9196141,77.67109740000002,Office,"Ambalipura, Bengaluru",6.856999483455486,1.4164377189292527,9,513
217,1035,1035,Nikkou Logistics Pvt Ltd BLUK,12.9093743,77.6639496,Office,"Ambalipura, Bengaluru",6.116092130289143,1.8549124797168655,8,496
218,1036,1036,Buzzotel,12.9168882,77.6726617,Office,"Ambalipura, Bengaluru",7.015710652878027,1.0958544222237017,4,237
219,1037,1037,FLO Mobility Pvt Ltd,12.9186006,77.6688534,Office,"Ambalipura, Bengaluru",6.6084244727552175,1.5453944247452334,5,290
220,1038,1038,AURIZON DATA TECH PVT LTD,12.9196245,77.671126,Office,"Ambalipura, Bengaluru",6.8601608381645995,1.4148618329967952,9,513
221,1039,1039,KEC International Ltd. Godrej Reflections,12.9100006,77.6702884,Office,"Ambalipura, Bengaluru",6.791296528219273,1.1644402149453101,12,733
222,1040,1040,Shahi Exports Private Limited,12.9185134,77.6722071,Office,"Ambalipura, Bengaluru",6.971196368846816,1.2454357226636055,12,723
223,1041,1041,Locator Vehicle Tracking System,12.9200509,77.6686338,Office,"Ambalipura, Bengaluru",6.593555150268341,1.6555457216357614,9,538
224,1042,1042,primalise,12.917166900000002,77.6690181,Office,"Ambalipura, Bengaluru",6.621356762661299,1.4514089760722788,6,352
225,1043,1043,S G TRAVEL,12.9181362,77.6708757,Office,"Ambalipura, Bengaluru",6.825459552712586,1.3340106143970687,4,257
226,1044,1044,Axcess Tech Systems India Pvt Ltd,12.9140713,77.67155799999998,Office,"Ambalipura, Bengaluru",6.898994487166526,1.065688877792848,8,461
227,1045,1045,Raviranjan Kumar,12.91871,77.67219920000002,Office,"Ambalipura, Bengaluru",6.971233096250118,1.2603648302133406,9,550
228,1046,1046,Knowledge Adventure India Pvt Ltd,12.9177578,77.6712155,Office,"Ambalipura, Bengaluru",6.8609746041642,1.2797731493420779,4,249
229,1047,1047,Merrit Trac Pvt Ltd,12.9166587,77.6677878,Office,"Ambalipura, Bengaluru",6.4872054145970175,1.5486283313343152,6,332
230,1048,1048,Hosa Belaku Artisans' Foundation,12.9147217,77.663793,Office,"Ambalipura, Bengaluru",6.055695685958878,1.899706627513404,9,510
231,1049,1049,Passport Assistance,12.9206752,77.6651162,Office,"Ambalipura, Bengaluru",6.218593444948997,2.0112396182557473,15,894
232,1050,1050,Inga Health Foundation,12.9186663,77.6675574,Office,"Ambalipura, Bengaluru",6.468419467263254,1.6698611796369764,5,328
233,1051,1051,Xook%2FChefX Labs India,12.9121025,77.6662123,Office,"Ambalipura, Bengaluru",6.331345228841198,1.6006917976486534,7,434
234,1052,1052,Reliance Jio infocomm Pvt Ltd Bangalore,12.9215774,77.66417170000003,Office,"Ambalipura, Bengaluru",6.125834035282298,2.1511231700965845,14,855
235,1053,1053,Total Environment Raindrops Apartment,12.9167479,77.66859009999997,Office,"Ambalipura, Bengaluru",6.574264439398867,1.4729719108183,5,325
236,1054,1054,Mareana Software India Private Limited,12.92219,77.6694613,Office,"Ambalipura, Bengaluru",6.703065650270782,1.7410906539746378,14,817
237,1055,1055,Searce %7C Bangalore,12.9254549,77.674651,Office,"Ambalipura, Bengaluru",7.305877130677665,1.7208680688377562,10,582
238,1056,1056,Manipal City and Guilds,12.91651,77.6712248,Office,"Ambalipura, Bengaluru",6.859550858882933,1.2058894230199946,5,289
239,1057,1057,Edunxt Pariksha Team,12.9168177,77.6712397,Office,"Ambalipura, Bengaluru",6.861504556184994,1.2214547102688948,5,284
240,1058,1058,Meredith India Services Private Limited,12.9197389,77.6847392,Office,"Ambalipura, Bengaluru",8.334141640488241,1.0290770548745678,15,900
241,1059,1059,SJR Prime Corporation Pvt Ltd,12.9195834,77.6683208,Office,"Ambalipura, Bengaluru",6.556391245079358,1.6533476555955213,8,487
242,1060,1060,Quess Corp Limited,12.9199454,77.6672535,Office,"Ambalipura, Bengaluru",6.443507909107335,1.7719896335174017,7,431
243,1061,1061,AMP Logistics Packers and Movers Bangalore,12.9209858,77.66394840000002,Office,"Ambalipura, Bengaluru",6.095481948366502,2.137575036428821,14,835
244,1062,1062,KARMAL Technologies,12.920058,77.6661823,Office,"Ambalipura, Bengaluru",6.32854749995033,1.8768612067549701,6,333
245,1063,1063,Wipro Limited - SEZ,12.8978723,77.7120441,Office,"Ambalipura, Bengaluru",11.463347000819757,3.6833967472601925,11,678
246,1064,1064,Teachmint,12.9195422,77.668309,Office,"Ambalipura, Bengaluru",6.554841821609073,1.651845812610997,8,489
247,1065,1065,Conosh,12.9149364,77.6686952,Office,"Ambalipura, Bengaluru",6.586368641418777,1.3905349590447906,6,382
248,1066,1066,Global Headhunters,12.9197551,77.6701817,Office,"Ambalipura, Bengaluru",6.758860802203986,1.5025378054614238,8,488
249,1067,1067,Mahaveer Stationery %26 Gifts,12.9190131,77.669169,Office,"Ambalipura, Bengaluru",6.644712783530248,1.541673564824501,8,453
250,1068,1068,Solv,12.9222118,77.6694783,Office,"Ambalipura, Bengaluru",6.705145695559625,1.7414684765771495,14,817
251,1069,1069,Jyothi Achari Tata Sky Office,12.9165279,77.66781920000003,Office,"Ambalipura, Bengaluru",6.490473513105847,1.5398924383110513,6,333
252,1070,1070,Microsoft Corporation (India) Pvt Ltd,12.9215646,77.669147,Office,"Ambalipura, Bengaluru",6.662422681687746,1.7184556605988497,14,853
253,1071,1071,Antarangni Interior - Interior Designers,12.9137292,77.66632440000002,Office,"Ambalipura, Bengaluru",6.333515582021604,1.60950053803776,7,392
254,1072,1072,Vaishnavi Tech Park,12.919686,77.671699,Office,"Ambalipura, Bengaluru",6.9225551503548015,1.3733734529933,9,541
255,1073,1073,Kushal Research,12.9177301,77.6662488,Office,"Ambalipura, Bengaluru",6.322810492419942,1.7491766379578955,7,406
256,1074,1074,State Street Corporation,12.9209686,77.6842125,Office,"Ambalipura, Bengaluru",8.285017819056936,1.1367682939386046,15,897
257,1075,1075,Manish Stationery,12.9186085,77.6705757,Office,"Ambalipura, Bengaluru",6.794958086303421,1.3909902038220046,8,489
258,1076,1076,G S K Enterprises,12.9196972,77.6675075,Office,"Ambalipura, Bengaluru",6.469186595066598,1.7338809045066434,7,426
259,1077,1077,Tera,12.9177484,77.6709554,Office,"Ambalipura, Bengaluru",6.832766605040631,1.3025431022067544,4,253
260,1078,1078,Awign Enterprises Pvt. Ltd.,12.9099751,77.6520006,Office,"Ambalipura, Bengaluru",4.823327743420331,3.141421591601274,15,901
261,1079,1079,Rustik Travel,12.9192355,77.67294100000002,Office,"Ambalipura, Bengaluru",7.0542480474264995,1.242067783500952,9,569
262,1080,1080,Brainmeasures Bangalore,12.9137529,77.6646945,Office,"Ambalipura, Bengaluru",6.156903761992501,1.784211156725691,8,481
263,1081,1081,DHL Express (India) Pvt. Ltd,12.919717,77.6674745,Office,"Ambalipura, Bengaluru",6.46575548383286,1.7380798948035905,7,425
264,1082,1082,Chevalier Charitable Society,12.9157779,77.66669959999999,Office,"Ambalipura, Bengaluru",6.368986335827623,1.6249945382095443,6,376
265,1083,1083,Akri,12.9221517,77.66979479999998,Office,"Ambalipura, Bengaluru",6.738593267438354,1.7123980361883233,14,867
266,1084,1084,Securonix,12.9194795,77.66835920000003,Office,"Ambalipura, Bengaluru",6.55986422234043,1.643442492241702,8,491
267,1085,1085,Alphonso Labs Private Limited,12.9146378,77.6668804,Office,"Ambalipura, Bengaluru",6.3904432862843,1.571270185475802,6,371
268,1086,1086,Piktorlabs,12.922184800000002,77.6695405,Office,"Ambalipura, Bengaluru",6.711545947180657,1.7345541035154028,14,816
269,1087,1087,FurnMod Interio,12.9191865,77.668785,Office,"Ambalipura, Bengaluru",6.604135617355653,1.5869696323390439,8,459
270,1088,1088,Qsync Software pvt.ltd...,12.919755300000002,77.6701817,Office,"Ambalipura, Bengaluru",6.75886215692142,1.5025518013673924,8,488
271,1089,1089,InfoCepts,12.9221866,77.6695864,Office,"Ambalipura, Bengaluru",6.716515144724634,1.7311500722520639,14,815
272,1090,1090,Wipro SEZ,12.898637,77.71301109999997,Office,"Ambalipura, Bengaluru",11.551960349544169,3.746857346979844,11,646
273,1092,1092,Closerbuy Service Pvt Ltd,12.9145408,77.66369279999998,Office,"Ambalipura, Bengaluru",6.04536434459949,1.9063801078374634,9,511
274,1093,1093,Safran Engineering Services India,12.9198639,77.66839949999998,Office,"Ambalipura, Bengaluru",6.5668448630775424,1.6640431132303253,9,549
275,1094,1094,Ambalipura,12.9150108,77.6700766,Office,"Ambalipura, Bengaluru",6.735914461863827,1.2509848875765102,5,309
276,1095,1095,Album Semiconductors Pvt Ltd,12.9191808,77.66888540000002,Office,"Ambalipura, Bengaluru",6.61496850126968,1.577582543706702,8,464
277,1096,1096,Gigmo Solutions Pvt Ltd,12.9221619,77.6700938,Office,"Ambalipura, Bengaluru",6.77094854477011,1.6904770224786683,15,874
278,1097,1097,"Godrej Reflections, Bangalore",12.9114986,77.667066,Office,"Ambalipura, Bengaluru",6.428592213878019,1.5056150972096312,8,461
279,1098,1098,Brillio,12.9195713,77.66837650000002,Office,"Ambalipura, Bengaluru",6.562336823996674,1.647595370195411,8,487
280,1099,1099,The Central Regency Address,12.9210555,77.6706568,Office,"Ambalipura, Bengaluru",6.820526018952049,1.5602546175550815,9,514
281,1100,1100,Haystek Technology,12.9207991,77.66510509999998,Office,"Ambalipura, Bengaluru",6.2185490124131615,2.0194751722152424,14,856
282,1101,1101,SJR Watermark,12.913821,77.6708135,Office,"Ambalipura, Bengaluru",6.819301370877398,1.1357334180932195,8,464
283,1102,1102,Certicom,12.9094672,77.6762973,Office,"Ambalipura, Bengaluru",7.445241645631545,0.5424059840417781,4,217
284,1103,1103,Springfields Apartments,12.9177962,77.6694615,Office,"Ambalipura, Bengaluru",6.67107185240527,1.4427419538803072,5,301
285,1104,1104,Alps Estate,12.9148791,77.6726218,Office,"Ambalipura, Bengaluru",7.011986826416332,0.989206872171797,4,265
286,1105,1105,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,Office,"Ambalipura, Bengaluru",4.074157719244558,3.873466436481907,14,820
287,1106,1106,Factree,12.9140127,77.6650635,Office,"Ambalipura, Bengaluru",6.195738535863044,1.7495561626284428,8,458
288,1107,1107,DTDC,12.9193817,77.6685259,Office,"Ambalipura, Bengaluru",6.577279659391698,1.6223803133973203,8,455
289,1108,1108,National Instruments,12.924631,77.6705506,Office,"Ambalipura, Bengaluru",6.853002143245822,1.8668606991661265,9,556
290,1109,1109,Futuresights Foundation,12.9177246,77.6659911,Office,"Ambalipura, Bengaluru",6.294874840133936,1.7744167234004575,7,408
291,1111,1111,"Godrej Lake Gardens, Bangalore",12.9115937,77.6680254,Office,"Ambalipura, Bengaluru",6.53144651417042,1.4018978467164085,8,455
292,1112,1112,Hiveloop Capital,12.9146688,77.6667696,Office,"Ambalipura, Bengaluru",6.378354135709739,1.5837551581254483,6,372
293,1113,1113,Redington India Limited,12.9195213,77.6670121,Office,"Ambalipura, Bengaluru",6.414395367366002,1.7690061035215694,5,316
294,1114,1114,Deloitte B Block,12.9235832,77.6702825,Office,"Ambalipura, Bengaluru",6.808921754779105,1.794000545690005,8,503
295,1115,1115,IndiQube Pegasus,12.9179284,77.67081540000002,Office,"Ambalipura, Bengaluru",6.818181997474723,1.3262956496283769,4,256
296,1116,1116,Fix The Device,12.9190616,77.6687934,Office,"Ambalipura, Bengaluru",6.60432647300385,1.5785295299176767,7,447
297,1117,1117,Croma,12.9167926,77.671563,Office,"Ambalipura, Bengaluru",6.896507715014882,1.189932048771358,5,273
298,1118,1118,Homatico,12.9132042,77.6663141,Office,"Ambalipura, Bengaluru",6.335049358695957,1.6016467192140464,7,400
299,1119,1119,Scionesta Brand Elements,12.9197204,77.6676866,Office,"Ambalipura, Bengaluru",6.488721112072874,1.7190080707426438,7,435
300,1120,1120,Fortune IT Technologies,12.9185757,77.6663037,Office,"Ambalipura, Bengaluru",6.332228493424426,1.7846575084305163,6,376
301,1121,1121,GlobalLogic India Ltd.,12.9226813,77.6795072,Office,"Ambalipura, Bengaluru",7.791939472054628,1.2806563686564552,17,1013
302,1122,1122,Passport Seva Kendra,12.9303144,77.68418199999998,Office,"Ambalipura, Bengaluru",8.41440058344696,2.148422106772767,12,694
303,1123,1123,Vatika Business Centre %26 Co-working Spaces,12.9358288,77.6936851,Office,"Ambalipura, Bengaluru",9.550098526157281,3.061436690840607,18,1058
304,1125,1125,TEK Systems,12.9222405,77.6695066,Office,"Ambalipura, Bengaluru",6.708523367525077,1.7415167274698917,14,816
305,1126,1126,"GoSpaze Coworking Space - Bellandur Gate, Bangalore",12.9198462,77.6671219,Office,"Ambalipura, Bengaluru",6.4285440201947734,1.7780063667185309,7,424
306,1127,1127,Tera,12.9179079,77.6712184,Office,"Ambalipura, Bengaluru",6.861770272492185,1.2890251725751807,4,250
307,1129,1129,Wells Fargo Center,12.933244,77.6903181,Office,"Ambalipura, Bengaluru",9.130939966122014,2.647695411680894,16,973
308,1130,1130,Honeywell Technology Solutions Lab Pvt. Ltd,12.919418,77.6860944,Office,"Ambalipura, Bengaluru",8.479196254905654,1.0653478808376045,14,861
309,1131,1131,Napoli Italian Bistro - Sarjapur Road,12.9157744,77.672912,Office,"Ambalipura, Bengaluru",7.042292197131422,1.0064483646655176,4,233
310,1132,1132,Intel Technologies India Pvt. Ltd. SRR2,12.925622,77.68453050000002,Office,"Ambalipura, Bengaluru",8.369322569468519,1.6443056575707795,16,954
311,1133,1133,"Lendingkart - Apply for Small Business Loan, Working Capital Loan, MSME Loan in Bangalore",12.9240725,77.6714448,Office,"Ambalipura, Bengaluru",6.940731528834953,1.7592770393261115,9,516
312,1134,1134,ShopX,12.9275302,77.6925489,Office,"Ambalipura, Bengaluru",9.258792203511835,2.203544251273719,16,968
313,1135,1135,VTechSoft IT Training,12.919609,77.6709679,Office,"Ambalipura, Bengaluru",6.842954933666093,1.4266848318507683,9,512
314,1136,1136,Haryana Bhawan,12.914848,77.6689751,Office,"Ambalipura, Bengaluru",6.616891069776097,1.358649301485165,6,388
315,1137,1137,Augmance GSA,12.9094003,77.6639689,Office,"Ambalipura, Bengaluru",6.11781833766378,1.8525104939597372,8,497
316,1139,1139,The Professional Couriers,12.9197241,77.6685375,Office,"Ambalipura, Bengaluru",6.580787401394901,1.64287054061528,8,474
317,1140,1140,Delite Chaat House - Harlur,12.9139106,77.66677709999998,Office,"Ambalipura, Bengaluru",6.381755616211249,1.5648684681994904,6,385
318,1141,1141,Uber Technologies,12.9096105,77.6517098,Office,"Ambalipura, Bengaluru",4.7980035936271594,3.1749811263806733,15,909
319,1142,1142,Curolive Multispeciality Centre,12.9205302,77.6705953,Office,"Ambalipura, Bengaluru",6.809362981421399,1.5249167933484333,8,505
320,1143,1143,Uni Creation,12.919685,77.6671064,Office,"Ambalipura, Bengaluru",6.425715897011759,1.7698605601019157,5,316
321,1144,1144,"%236, R.B. Towers",12.9093808,77.66397090000002,Office,"Ambalipura, Bengaluru",6.118295995476196,1.8525372759942396,8,497
322,1145,1145,Magna Nest,12.9140778,77.6693095,Office,"Ambalipura, Bengaluru",6.655401273105692,1.3007502336350556,7,432
323,1146,1146,Microsoft Prestige Ferns Galaxy,12.9214996,77.6691194,Office,"Ambalipura, Bengaluru",6.65878274416913,1.7158759126262395,14,853
324,1147,1147,Purpledot Designs Pvt Ltd,12.9195764,77.67098759999998,Office,"Ambalipura, Bengaluru",6.84487799525518,1.4227041968642085,9,511
325,1148,1148,InstaCarma,12.9204788,77.6705485,Office,"Ambalipura, Bengaluru",6.8038885693305255,1.5248035646621945,8,504
326,1150,1150,Optum,12.9222146,77.6840677,Office,"Ambalipura, Bengaluru",8.279664929580722,1.2649206649717792,15,890
327,1151,1151,IndiQube Edge,12.9221884,77.66953769999998,Office,"Ambalipura, Bengaluru",6.711284741134409,1.7350511247145954,14,816
328,1152,1152,UnitedHealth Group,12.9218374,77.6829535,Office,"Ambalipura, Bengaluru",8.155915648441084,1.1969243144748873,16,930
329,1153,1153,IdeaNet Solutions Inc,12.9190685,77.6688003,Office,"Ambalipura, Bengaluru",6.605112252929887,1.578327539805507,7,447
330,1154,1154,Reliance Digital,12.9197727,77.66904759999998,Office,"Ambalipura, Bengaluru",6.636301155375193,1.6010869462542117,8,480
331,1155,1155,Purple Links apartment,12.9121877,77.66914990000002,Office,"Ambalipura, Bengaluru",6.6483831179752,1.2837338272257468,8,475
332,1156,1156,Domino's Pizza,12.916705,77.671215,Office,"Ambalipura, Bengaluru",6.8586837740335636,1.2174727480866694,5,287
333,1157,1157,"Canara Generators%E2%80%8E (Generators for Hire, Rent in Bangalore)",12.9154148,77.6726754,Office,"Ambalipura, Bengaluru",7.016939826535772,1.0097920084364036,4,250
334,1158,1158,Flipkart Hub Bellandur,12.920748,77.6666819,Office,"Ambalipura, Bengaluru",6.388374594724282,1.8730458697001202,7,443
